Unnamed: 0,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
153,154,69,Male,Hoodie,Clothing,55,North Carolina,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually
3147,3148,45,Female,Sweater,Clothing,99,North Dakota,Pink,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly
3618,3619,28,Female,Gloves,Accessories,67,Nevada,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2908,2909,43,Female,Blouse,Clothing,87,Texas,Beige,Winter,3.1,No,Store Pickup,No,No,15,Debit Card,Every 3 Months
2837,2838,65,Female,Shoes,Footwear,88,Alabama,Brown,Summer,4.5,No,Express,No,No,44,PayPal,Weekly
580,581,49,Male,Sweater,Clothing,80,Iowa,Orange,Spring,4.1,Yes,Free Shipping,Yes,Yes,10,PayPal,Weekly
1470,1471,43,Male,Sandals,Footwear,27,California,Silver,Spring,3.9,No,Next Day Air,Yes,Yes,15,Cash,Every 3 Months
703,704,63,Male,Dress,Clothing,87,Connecticut,Pink,Summer,3.0,Yes,Standard,Yes,Yes,21,Venmo,Weekly
1212,1213,32,Male,Shoes,Footwear,74,Pennsylvania,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly
896,897,69,Male,Jewelry,Accessories,29,Arkansas,Lavender,Spring,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly
3308,3309,55,Female,Jeans,Clothing,70,Utah,Pink,Fall,2.6,No,Express,No,No,29,Cash,Monthly
487,488,41,Male,Jacket,Outerwear,68,Iowa,Red,Winter,4.4,Yes,Store Pickup,Yes,Yes,22,Credit Card,Quarterly
559,560,66,Male,Scarf,Accessories,41,Arizona,Indigo,Fall,2.9,Yes,Store Pickup,Yes,Yes,22,Bank Transfer,Monthly
1141,1142,39,Male,Gloves,Accessories,33,Ohio,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly
1119,1120,34,Male,Jewelry,Accessories,36,Louisiana,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly
2849,2850,56,Female,Coat,Outerwear,25,New Hampshire,Gold,Spring,4.1,No,Express,No,No,27,PayPal,Bi-Weekly
512,513,19,Male,Gloves,Accessories,49,New York,Peach,Winter,3.3,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Monthly
633,634,66,Male,Sandals,Footwear,33,Minnesota,Orange,Spring,2.9,Yes,Express,Yes,Yes,50,Debit Card,Quarterly
3350,3351,45,Female,Handbag,Accessories,33,Mississippi,Olive,Fall,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly
1664,1665,19,Male,Handbag,Accessories,53,Minnesota,Purple,Spring,5.0,No,Next Day Air,Yes,Yes,35,PayPal,Weekly
1012,1013,28,Male,Sandals,Footwear,37,New Mexico,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually
1931,1932,54,Male,Jewelry,Accessories,42,Illinois,Olive,Spring,2.7,No,Store Pickup,No,No,6,Debit Card,Every 3 Months
1150,1151,29,Male,Jewelry,Accessories,36,Kentucky,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly
2838,2839,51,Female,Jacket,Outerwear,50,Maine,Blue,Fall,3.7,No,Free Shipping,No,No,2,Bank Transfer,Weekly
3649,3650,68,Female,Skirt,Clothing,57,Minnesota,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly
116,117,55,Male,Shoes,Footwear,86,Virginia,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually
740,741,26,Male,Jeans,Clothing,69,South Dakota,Orange,Summer,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly
3588,3589,23,Female,Sunglasses,Accessories,55,Michigan,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
1974,1975,27,Male,Gloves,Accessories,44,Tennessee,Peach,Winter,4.6,No,2-Day Shipping,No,No,2,PayPal,Fortnightly
1081,1082,62,Male,Belt,Accessories,30,Idaho,Brown,Spring,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually
1810,1811,41,Male,Jeans,Clothing,28,Maryland,Magenta,Fall,2.7,No,Standard,No,No,16,Cash,Bi-Weekly
830,831,41,Male,Shorts,Clothing,76,Wyoming,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually
119,120,38,Male,Coat,Outerwear,76,Wyoming,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually
656,657,42,Male,Jeans,Clothing,23,Pennsylvania,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly
3855,3856,40,Female,Shirt,Clothing,61,Illinois,Lavender,Summer,4.4,No,Next Day Air,No,No,36,Cash,Quarterly
3495,3496,24,Female,Shorts,Clothing,33,Georgia,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
3806,3807,18,Female,Boots,Footwear,71,Missouri,Teal,Spring,3.0,No,Standard,No,No,41,PayPal,Weekly
635,636,27,Male,Hoodie,Clothing,59,South Carolina,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28,Cash,Quarterly
369,370,38,Male,Belt,Accessories,40,Wisconsin,Silver,Summer,3.3,Yes,Store Pickup,Yes,Yes,45,PayPal,Quarterly
268,269,68,Male,Shoes,Footwear,42,Georgia,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
2703,2704,56,Female,Scarf,Accessories,42,Tennessee,Olive,Winter,4.4,No,Free Shipping,No,No,34,PayPal,Weekly
2983,2984,60,Female,Pants,Clothing,44,West Virginia,Charcoal,Winter,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly
2870,2871,47,Female,Jewelry,Accessories,34,North Dakota,Blue,Winter,4.8,No,Free Shipping,No,No,49,Debit Card,Every 3 Months
2914,2915,45,Female,Sweater,Clothing,72,Pennsylvania,Yellow,Fall,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly
46,47,57,Male,Shirt,Clothing,43,California,White,Summer,2.9,Yes,Store Pickup,Yes,Yes,45,Cash,Quarterly
3608,3609,24,Female,Gloves,Accessories,56,Tennessee,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
991,992,20,Male,Shorts,Clothing,97,Wisconsin,White,Spring,2.7,Yes,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly
876,877,41,Male,Belt,Accessories,51,Nebraska,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly
773,774,29,Male,Hat,Accessories,84,California,Indigo,Winter,2.6,Yes,Express,Yes,Yes,14,Debit Card,Bi-Weekly
1219,1220,19,Male,Sweater,Clothing,23,Vermont,Gold,Winter,2.5,No,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly
1126,1127,23,Male,Scarf,Accessories,58,Iowa,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly
4,5,45,Male,Blouse,Clothing,49,Oregon,Turquoise,Spring,2.7,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually
3051,3052,44,Female,Sunglasses,Accessories,64,Wyoming,Gold,Summer,4.6,No,Express,No,No,49,Debit Card,Every 3 Months
1595,1596,34,Male,Backpack,Accessories,35,Wisconsin,Magenta,Spring,3.5,No,Standard,Yes,Yes,45,Debit Card,Fortnightly
3124,3125,57,Female,Jewelry,Accessories,51,California,Peach,Summer,3.4,No,Standard,No,No,4,Cash,Every 3 Months
2311,2312,27,Male,Sneakers,Footwear,28,Montana,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
3040,3041,18,Female,Handbag,Accessories,32,Nebraska,Gold,Fall,4.1,No,Express,No,No,10,Cash,Fortnightly
3734,3735,38,Female,Hoodie,Clothing,88,California,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
2491,2492,63,Male,Handbag,Accessories,47,North Carolina,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
3050,3051,31,Female,Coat,Outerwear,76,Kentucky,Green,Spring,3.6,No,Standard,No,No,28,Venmo,Every 3 Months
1077,1078,58,Male,Jacket,Outerwear,28,West Virginia,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly
837,838,25,Male,Hoodie,Clothing,28,Illinois,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months
681,682,30,Male,Shirt,Clothing,59,Louisiana,Purple,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Every 3 Months
1715,1716,23,Male,Dress,Clothing,69,Idaho,Gray,Spring,3.4,No,2-Day Shipping,No,No,30,PayPal,Bi-Weekly
2352,2353,70,Male,Boots,Footwear,46,Nebraska,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2617,2618,31,Male,Shorts,Clothing,97,Idaho,Maroon,Spring,4.8,No,Standard,No,No,29,Bank Transfer,Annually
2361,2362,44,Male,Scarf,Accessories,64,Alabama,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2197,2198,33,Male,Boots,Footwear,88,Pennsylvania,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly
1148,1149,34,Male,Pants,Clothing,66,Florida,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly
3261,3262,48,Female,Belt,Accessories,52,Rhode Island,Cyan,Winter,3.4,No,Store Pickup,No,No,50,Debit Card,Weekly
574,575,54,Male,Sneakers,Footwear,79,Maine,Red,Fall,4.8,Yes,Free Shipping,Yes,Yes,20,Bank Transfer,Bi-Weekly
50,51,49,Male,Blouse,Clothing,28,Maryland,Red,Spring,3.7,Yes,Store Pickup,Yes,Yes,39,Debit Card,Bi-Weekly
853,854,62,Male,Hat,Accessories,43,Delaware,Orange,Winter,4.0,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly
1982,1983,41,Male,Sunglasses,Accessories,77,Kansas,Turquoise,Summer,2.7,No,2-Day Shipping,No,No,32,PayPal,Monthly
2774,2775,56,Female,Boots,Footwear,40,Oklahoma,Yellow,Fall,4.1,No,Standard,No,No,42,Credit Card,Quarterly
1823,1824,62,Male,Socks,Clothing,50,Louisiana,Pink,Fall,4.7,No,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly
833,834,43,Male,Handbag,Accessories,68,Oklahoma,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually
1115,1116,30,Male,Hat,Accessories,58,New York,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly
1166,1167,48,Male,Dress,Clothing,48,Connecticut,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly
2518,2519,20,Male,Boots,Footwear,51,Maine,Blue,Fall,4.0,No,Store Pickup,No,No,31,Venmo,Annually
1906,1907,23,Male,Backpack,Accessories,30,Vermont,Green,Spring,4.6,No,2-Day Shipping,No,No,24,PayPal,Fortnightly
971,972,47,Male,Sunglasses,Accessories,67,Indiana,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly
2701,2702,49,Female,Sweater,Clothing,30,Idaho,Silver,Summer,2.8,No,Store Pickup,No,No,18,Bank Transfer,Fortnightly
399,400,60,Male,Scarf,Accessories,35,Idaho,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly
2559,2560,48,Male,Belt,Accessories,71,Mississippi,Green,Winter,4.0,No,Free Shipping,No,No,21,Debit Card,Every 3 Months
2368,2369,29,Male,Sunglasses,Accessories,38,New Jersey,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
19,20,66,Male,Pants,Clothing,90,Rhode Island,Green,Summer,3.3,Yes,Standard,Yes,Yes,46,Debit Card,Bi-Weekly
684,685,63,Male,Hat,Accessories,82,Alabama,Yellow,Summer,4.7,Yes,Express,Yes,Yes,42,Debit Card,Monthly
35,36,54,Male,Blouse,Clothing,33,Massachusetts,Cyan,Summer,4.0,Yes,2-Day Shipping,Yes,Yes,48,Credit Card,Bi-Weekly
2950,2951,22,Female,Jeans,Clothing,91,Iowa,Maroon,Winter,4.1,No,2-Day Shipping,No,No,44,Debit Card,Every 3 Months
3680,3681,22,Female,Sunglasses,Accessories,36,Iowa,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly
2875,2876,24,Female,Pants,Clothing,81,Kentucky,Pink,Fall,2.6,No,Free Shipping,No,No,14,Debit Card,Weekly
524,525,59,Male,Shirt,Clothing,39,Pennsylvania,Gold,Summer,4.8,Yes,Free Shipping,Yes,Yes,44,PayPal,Annually
2455,2456,20,Male,Belt,Accessories,98,Alaska,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
920,921,37,Male,Belt,Accessories,81,Arkansas,Gold,Summer,4.3,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly
1841,1842,31,Male,Socks,Clothing,57,Vermont,Blue,Winter,3.0,No,Standard,No,No,7,PayPal,Every 3 Months
1890,1891,36,Male,Sunglasses,Accessories,57,Hawaii,Lavender,Spring,3.4,No,Store Pickup,No,No,5,Credit Card,Weekly
537,538,50,Male,Blouse,Clothing,49,Virginia,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually
2806,2807,45,Female,Blouse,Clothing,39,South Carolina,Purple,Spring,2.7,No,Standard,No,No,50,Credit Card,Annually
1705,1706,39,Male,Jewelry,Accessories,29,South Dakota,Cyan,Summer,3.4,No,2-Day Shipping,No,No,49,Venmo,Bi-Weekly
3805,3806,48,Female,Scarf,Accessories,57,New Jersey,Green,Fall,3.1,No,Standard,No,No,31,Credit Card,Quarterly
3110,3111,19,Female,Handbag,Accessories,46,Texas,Lavender,Fall,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3247,3248,53,Female,Gloves,Accessories,91,Arkansas,Teal,Summer,3.7,No,Express,No,No,12,PayPal,Fortnightly
245,246,49,Male,Sandals,Footwear,53,Rhode Island,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly
3175,3176,35,Female,Socks,Clothing,42,Connecticut,Maroon,Fall,3.4,No,Store Pickup,No,No,26,Debit Card,Every 3 Months
784,785,31,Male,Jeans,Clothing,72,Alabama,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months
1409,1410,34,Male,Backpack,Accessories,50,Idaho,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly
2537,2538,44,Male,Coat,Outerwear,49,Maine,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly
154,155,41,Male,Dress,Clothing,98,Oklahoma,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly
3009,3010,62,Female,Belt,Accessories,73,Louisiana,Silver,Winter,4.6,No,Free Shipping,No,No,8,Venmo,Fortnightly
1686,1687,22,Male,Gloves,Accessories,75,Illinois,Red,Fall,4.2,No,Store Pickup,No,No,25,Cash,Annually
2901,2902,41,Female,Blouse,Clothing,43,Alabama,Olive,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Quarterly
3359,3360,43,Female,Sunglasses,Accessories,74,New Hampshire,Red,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly
625,626,49,Male,Jewelry,Accessories,79,Delaware,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,1,Venmo,Weekly
2733,2734,31,Female,Backpack,Accessories,83,North Carolina,Magenta,Summer,4.7,No,Express,No,No,46,PayPal,Annually
3738,3739,34,Female,Shorts,Clothing,45,Delaware,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly
1346,1347,44,Male,Hoodie,Clothing,91,Mississippi,White,Winter,3.0,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly
569,570,65,Male,Skirt,Clothing,33,Alabama,Pink,Fall,4.4,Yes,Express,Yes,Yes,46,Credit Card,Every 3 Months
3807,3808,38,Female,Blouse,Clothing,39,Michigan,Peach,Spring,2.9,No,Next Day Air,No,No,36,PayPal,Annually
1758,1759,27,Male,Hat,Accessories,56,Pennsylvania,Silver,Winter,4.3,No,Free Shipping,No,No,17,Venmo,Bi-Weekly
1816,1817,26,Male,Hat,Accessories,79,Virginia,Purple,Summer,4.0,No,Express,No,No,4,Cash,Weekly
2065,2066,27,Male,Sneakers,Footwear,40,Oregon,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly
127,128,24,Male,Sweater,Clothing,89,Mississippi,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly
3394,3395,31,Female,Sandals,Footwear,98,Vermont,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually
3327,3328,47,Female,Shorts,Clothing,64,Connecticut,Black,Spring,4.1,No,Express,No,No,2,Debit Card,Quarterly
3868,3869,18,Female,Dress,Clothing,29,Maryland,Magenta,Winter,3.3,No,2-Day Shipping,No,No,9,Cash,Annually
2006,2007,58,Male,Scarf,Accessories,97,New Mexico,Pink,Fall,4.4,No,Express,No,No,2,Credit Card,Annually
2975,2976,61,Female,Scarf,Accessories,68,Georgia,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Every 3 Months
980,981,56,Male,Boots,Footwear,98,Maryland,Magenta,Spring,4.0,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months
3864,3865,55,Female,T-shirt,Clothing,99,Wyoming,Blue,Winter,4.9,No,Express,No,No,1,Debit Card,Fortnightly
190,191,65,Male,Coat,Outerwear,70,Indiana,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly
1139,1140,58,Male,Coat,Outerwear,53,Alabama,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly
992,993,46,Male,Jacket,Outerwear,99,Louisiana,Gray,Winter,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly
699,700,50,Male,Handbag,Accessories,46,Connecticut,Charcoal,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,5,PayPal,Weekly
3548,3549,63,Female,Blouse,Clothing,37,Utah,Red,Fall,3.0,No,Standard,No,No,47,Debit Card,Fortnightly
606,607,27,Male,Scarf,Accessories,90,Colorado,Blue,Spring,4.5,Yes,Standard,Yes,Yes,44,PayPal,Monthly
180,181,51,Male,Sandals,Footwear,81,South Dakota,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly
301,302,46,Male,Skirt,Clothing,95,Pennsylvania,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
2544,2545,46,Male,Pants,Clothing,70,Delaware,Red,Spring,2.5,No,Next Day Air,No,No,39,Venmo,Quarterly
3595,3596,21,Female,Blouse,Clothing,41,South Dakota,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually
3609,3610,21,Female,Socks,Clothing,39,New Mexico,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly
1060,1061,27,Male,Sweater,Clothing,35,Iowa,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
3667,3668,51,Female,Pants,Clothing,45,Washington,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly
3740,3741,42,Female,Pants,Clothing,96,Virginia,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly
2565,2566,30,Male,Socks,Clothing,43,Vermont,Indigo,Fall,3.6,No,Store Pickup,No,No,8,Venmo,Quarterly
3884,3885,47,Female,Sandals,Footwear,29,Maryland,Brown,Fall,4.9,No,Express,No,No,3,PayPal,Weekly
1069,1070,38,Male,Skirt,Clothing,81,Maryland,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months
2524,2525,60,Male,Coat,Outerwear,59,Kansas,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly
2205,2206,46,Male,Sweater,Clothing,68,North Dakota,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly
1243,1244,25,Male,Blouse,Clothing,23,New Hampshire,Pink,Spring,3.0,No,Store Pickup,Yes,Yes,22,Debit Card,Annually
3243,3244,45,Female,Hoodie,Clothing,99,Idaho,Black,Summer,5.0,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
16,17,25,Male,Sunglasses,Accessories,36,Alabama,Gray,Spring,4.1,Yes,Next Day Air,Yes,Yes,44,Debit Card,Bi-Weekly
3120,3121,46,Female,Shirt,Clothing,76,Louisiana,Magenta,Fall,4.0,No,Store Pickup,No,No,32,Debit Card,Fortnightly
3871,3872,55,Female,T-shirt,Clothing,97,Minnesota,Black,Fall,4.1,No,2-Day Shipping,No,No,20,Bank Transfer,Every 3 Months
546,547,62,Male,Hoodie,Clothing,74,New Mexico,Brown,Winter,3.4,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly
658,659,62,Male,Backpack,Accessories,37,Louisiana,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20,Venmo,Weekly
3511,3512,69,Female,Jewelry,Accessories,81,Mississippi,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3067,3068,70,Female,Belt,Accessories,22,Missouri,Gray,Spring,3.5,No,Free Shipping,No,No,2,Cash,Weekly
3554,3555,39,Female,Dress,Clothing,55,Louisiana,Indigo,Spring,5.0,No,Free Shipping,No,No,5,Credit Card,Fortnightly
1504,1505,60,Male,Jacket,Outerwear,80,Alaska,Teal,Winter,4.2,No,Next Day Air,Yes,Yes,10,Bank Transfer,Monthly
959,960,36,Male,Skirt,Clothing,99,Nevada,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly
2926,2927,64,Female,Handbag,Accessories,82,Maryland,Gray,Winter,4.8,No,2-Day Shipping,No,No,9,Cash,Weekly
2331,2332,61,Male,Scarf,Accessories,77,Illinois,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
797,798,42,Male,Coat,Outerwear,82,Maryland,Violet,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly
3348,3349,28,Female,T-shirt,Clothing,74,New Hampshire,Gray,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months
225,226,25,Male,Jacket,Outerwear,22,Arkansas,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually
2074,2075,36,Male,Scarf,Accessories,53,Florida,White,Summer,3.1,No,Free Shipping,No,No,44,Debit Card,Fortnightly
3354,3355,42,Female,Skirt,Clothing,45,Maryland,Orange,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Weekly
1799,1800,32,Male,Hoodie,Clothing,48,California,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly
2485,2486,43,Male,Blouse,Clothing,55,Louisiana,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
3847,3848,60,Female,Sweater,Clothing,34,Delaware,Blue,Fall,3.2,No,2-Day Shipping,No,No,31,PayPal,Fortnightly
3436,3437,57,Female,Belt,Accessories,83,Nebraska,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly
2277,2278,25,Male,Hat,Accessories,56,Alabama,Beige,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly
2085,2086,69,Male,Jeans,Clothing,49,New York,Teal,Fall,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly
1693,1694,63,Male,Jacket,Outerwear,88,Tennessee,Olive,Fall,4.9,No,Standard,No,No,45,Bank Transfer,Fortnightly
2797,2798,63,Female,Jewelry,Accessories,42,Oklahoma,Green,Winter,3.5,No,Express,No,No,10,Venmo,Every 3 Months
1045,1046,54,Male,Sweater,Clothing,79,New Mexico,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly
3446,3447,51,Female,Boots,Footwear,55,Louisiana,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly
469,470,21,Male,Shorts,Clothing,46,Alabama,Pink,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Bi-Weekly
954,955,60,Male,Hat,Accessories,74,Louisiana,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months
3867,3868,46,Female,Jacket,Outerwear,21,Maryland,Lavender,Summer,2.7,No,Standard,No,No,28,Credit Card,Monthly
2735,2736,46,Female,Skirt,Clothing,29,California,Yellow,Spring,3.0,No,Express,No,No,2,PayPal,Bi-Weekly
3747,3748,26,Female,Sweater,Clothing,53,Rhode Island,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
639,640,54,Male,Dress,Clothing,24,Mississippi,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually
3612,3613,47,Female,Sandals,Footwear,29,Michigan,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months
1218,1219,55,Male,Boots,Footwear,79,Pennsylvania,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months
1158,1159,69,Male,Belt,Accessories,89,Nevada,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually
1415,1416,54,Male,Belt,Accessories,90,Illinois,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months
3523,3524,49,Female,Backpack,Accessories,59,Nevada,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
1527,1528,26,Male,Hat,Accessories,75,Wisconsin,Red,Fall,4.5,No,2-Day Shipping,Yes,Yes,33,Debit Card,Fortnightly
3795,3796,45,Female,Gloves,Accessories,92,Arkansas,Charcoal,Spring,2.5,No,Express,No,No,3,Cash,Weekly
1300,1301,67,Male,T-shirt,Clothing,100,West Virginia,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months
3727,3728,41,Female,Socks,Clothing,83,Maine,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly
2848,2849,33,Female,Boots,Footwear,72,Wisconsin,Gray,Fall,4.9,No,Store Pickup,No,No,28,Bank Transfer,Quarterly
1603,1604,23,Male,Shorts,Clothing,98,Iowa,Black,Summer,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Bi-Weekly
160,161,27,Male,Gloves,Accessories,23,Texas,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly
1704,1705,56,Male,Sneakers,Footwear,20,Idaho,Lavender,Summer,3.9,No,Store Pickup,No,No,19,Cash,Every 3 Months
956,957,29,Male,Shirt,Clothing,99,Mississippi,Cyan,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly
3234,3235,49,Female,Jewelry,Accessories,96,Washington,Black,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly
2869,2870,57,Female,Socks,Clothing,58,Georgia,White,Summer,4.2,No,Standard,No,No,16,Bank Transfer,Weekly
3786,3787,31,Female,Boots,Footwear,47,Tennessee,Yellow,Fall,3.6,No,2-Day Shipping,No,No,22,Venmo,Weekly
877,878,64,Male,Handbag,Accessories,65,Nebraska,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months
