Unnamed: 0,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3151,3152,52,Female,T-shirt,Clothing,64,New Mexico,Orange,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
3832,3833,64,Female,Boots,Footwear,38,Kansas,Purple,Winter,4.8,No,2-Day Shipping,No,No,27,Cash,Weekly
2212,2213,59,Male,Pants,Clothing,77,Nebraska,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly
584,585,70,Male,Socks,Clothing,94,Indiana,White,Spring,4.7,Yes,Free Shipping,Yes,Yes,20,Debit Card,Monthly
2274,2275,57,Male,Dress,Clothing,27,New York,Turquoise,Spring,4.5,No,Next Day Air,No,No,38,PayPal,Fortnightly
687,688,19,Male,Gloves,Accessories,38,West Virginia,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Quarterly
3676,3677,19,Female,Jewelry,Accessories,94,Wisconsin,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly
2227,2228,40,Male,Scarf,Accessories,74,Washington,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly
1844,1845,60,Male,Shorts,Clothing,26,South Dakota,Purple,Spring,2.7,No,2-Day Shipping,No,No,31,Credit Card,Annually
1608,1609,26,Male,Sandals,Footwear,58,Nebraska,Cyan,Fall,4.6,No,Next Day Air,Yes,Yes,12,Bank Transfer,Bi-Weekly
2608,2609,42,Male,Jacket,Outerwear,68,Mississippi,Orange,Fall,4.2,No,2-Day Shipping,No,No,48,Credit Card,Fortnightly
2470,2471,55,Male,Blouse,Clothing,72,Arizona,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly
1009,1010,39,Male,Hoodie,Clothing,30,Louisiana,Silver,Summer,3.1,Yes,Express,Yes,Yes,11,Venmo,Annually
3127,3128,55,Female,Gloves,Accessories,94,Louisiana,Beige,Winter,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months
2249,2250,42,Male,Gloves,Accessories,45,Wyoming,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly
360,361,51,Male,Pants,Clothing,30,Rhode Island,Teal,Summer,3.0,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
3315,3316,48,Female,Scarf,Accessories,68,Kentucky,Gold,Summer,2.9,No,Standard,No,No,4,PayPal,Every 3 Months
3840,3841,30,Female,Jeans,Clothing,42,Idaho,Turquoise,Spring,3.7,No,Express,No,No,5,Venmo,Fortnightly
3288,3289,67,Female,Handbag,Accessories,61,South Carolina,White,Spring,4.9,No,Next Day Air,No,No,19,Credit Card,Bi-Weekly
1677,1678,65,Male,Jeans,Clothing,35,Oregon,Silver,Summer,3.3,No,Next Day Air,No,No,41,Debit Card,Weekly
1310,1311,43,Male,Hoodie,Clothing,59,South Carolina,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months
2025,2026,42,Male,Shirt,Clothing,29,Delaware,Turquoise,Summer,3.0,No,Express,No,No,43,Debit Card,Fortnightly
3101,3102,32,Female,Jewelry,Accessories,82,Idaho,Brown,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly
800,801,32,Male,Socks,Clothing,20,Utah,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months
2340,2341,63,Male,Blouse,Clothing,24,Delaware,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
344,345,24,Male,Skirt,Clothing,71,Virginia,Charcoal,Winter,4.0,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
986,987,54,Male,Scarf,Accessories,96,Connecticut,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly
2463,2464,60,Male,Blouse,Clothing,21,Mississippi,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly
743,744,21,Male,Sunglasses,Accessories,84,North Carolina,Gray,Fall,4.9,Yes,Free Shipping,Yes,Yes,36,Cash,Weekly
2890,2891,39,Female,Jeans,Clothing,55,North Dakota,Violet,Winter,3.7,No,Free Shipping,No,No,23,Credit Card,Monthly
1671,1672,31,Male,Hoodie,Clothing,22,Utah,Olive,Winter,4.0,No,Free Shipping,Yes,Yes,25,Bank Transfer,Weekly
3575,3576,61,Female,Coat,Outerwear,95,Kentucky,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
2907,2908,19,Female,Sunglasses,Accessories,82,Maryland,Lavender,Summer,3.7,No,Next Day Air,No,No,50,PayPal,Bi-Weekly
113,114,44,Male,Hat,Accessories,54,New Jersey,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly
1437,1438,69,Male,Boots,Footwear,97,Montana,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually
3035,3036,69,Female,Handbag,Accessories,64,Kentucky,Gold,Spring,4.5,No,Free Shipping,No,No,18,Cash,Bi-Weekly
1241,1242,58,Male,Hoodie,Clothing,51,Hawaii,Pink,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly
1142,1143,69,Male,T-shirt,Clothing,76,Ohio,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly
3764,3765,36,Female,Socks,Clothing,21,South Dakota,Maroon,Fall,3.5,No,Next Day Air,No,No,19,Venmo,Monthly
1216,1217,62,Male,Pants,Clothing,32,Utah,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
1198,1199,40,Male,Socks,Clothing,49,New Jersey,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually
85,86,53,Male,Sunglasses,Accessories,95,New Mexico,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,Yes,2,Debit Card,Bi-Weekly
1518,1519,68,Male,Belt,Accessories,73,New York,Yellow,Winter,4.1,No,Next Day Air,Yes,Yes,14,Venmo,Fortnightly
2666,2667,49,Female,Sandals,Footwear,95,Ohio,Brown,Winter,4.1,No,Store Pickup,No,No,14,Venmo,Fortnightly
1381,1382,30,Male,Shoes,Footwear,86,Illinois,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly
2163,2164,52,Male,Shoes,Footwear,60,New York,Gray,Spring,4.5,No,Express,No,No,44,Bank Transfer,Monthly
668,669,49,Male,T-shirt,Clothing,85,Hawaii,Turquoise,Fall,2.9,Yes,Express,Yes,Yes,35,Bank Transfer,Monthly
3525,3526,45,Female,Sunglasses,Accessories,38,Wyoming,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually
1014,1015,28,Male,Shoes,Footwear,97,Ohio,Violet,Summer,3.0,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly
128,129,20,Male,Scarf,Accessories,32,California,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly
1364,1365,68,Male,Hat,Accessories,75,Delaware,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months
3697,3698,55,Female,Hoodie,Clothing,66,Pennsylvania,Pink,Winter,3.0,No,Standard,No,No,39,Cash,Weekly
3600,3601,67,Female,Dress,Clothing,81,South Carolina,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
891,892,20,Male,Skirt,Clothing,26,Pennsylvania,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months
2501,2502,49,Male,Shorts,Clothing,94,West Virginia,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
1359,1360,27,Male,Hoodie,Clothing,68,North Carolina,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
307,308,29,Male,Gloves,Accessories,32,Florida,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
3626,3627,69,Female,Blouse,Clothing,98,Mississippi,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly
383,384,50,Male,Sunglasses,Accessories,77,West Virginia,Magenta,Fall,2.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly
150,151,35,Male,Boots,Footwear,96,California,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months
1317,1318,28,Male,Pants,Clothing,43,Kentucky,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
1451,1452,54,Male,Jacket,Outerwear,34,Utah,Maroon,Fall,2.5,No,Next Day Air,Yes,Yes,35,PayPal,Quarterly
2540,2541,24,Male,Belt,Accessories,42,New Jersey,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly
2535,2536,47,Male,Coat,Outerwear,80,Vermont,Purple,Winter,3.9,No,Express,No,No,39,Bank Transfer,Fortnightly
426,427,43,Male,Pants,Clothing,71,Louisiana,Violet,Winter,4.7,Yes,Express,Yes,Yes,19,Credit Card,Quarterly
494,495,38,Male,Boots,Footwear,68,Indiana,Indigo,Winter,4.5,Yes,Express,Yes,Yes,42,Debit Card,Weekly
1207,1208,62,Male,Boots,Footwear,90,Washington,White,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
2860,2861,28,Female,Shirt,Clothing,38,Rhode Island,Gold,Spring,2.9,No,Next Day Air,No,No,49,Bank Transfer,Weekly
2409,2410,26,Male,Jewelry,Accessories,37,Washington,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months
1208,1209,20,Male,Boots,Footwear,100,Wisconsin,Red,Winter,2.9,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually
1820,1821,19,Male,Shirt,Clothing,94,Washington,Gold,Fall,5.0,No,Express,No,No,31,PayPal,Monthly
2963,2964,52,Female,Boots,Footwear,97,Maine,Brown,Spring,3.6,No,Free Shipping,No,No,28,Credit Card,Weekly
3143,3144,68,Female,Hoodie,Clothing,22,Arizona,Purple,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly
2843,2844,51,Female,Sweater,Clothing,26,Ohio,White,Summer,3.6,No,Store Pickup,No,No,41,Venmo,Weekly
1862,1863,59,Male,Gloves,Accessories,36,New Hampshire,Turquoise,Winter,4.6,No,Express,No,No,10,PayPal,Fortnightly
1239,1240,62,Male,Coat,Outerwear,37,New Jersey,Magenta,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months
2466,2467,32,Male,Shorts,Clothing,84,South Dakota,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually
2123,2124,54,Male,Coat,Outerwear,71,Nebraska,Cyan,Spring,3.7,No,Express,No,No,22,Debit Card,Bi-Weekly
275,276,48,Male,Backpack,Accessories,85,Virginia,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13,Credit Card,Weekly
489,490,49,Male,Socks,Clothing,85,South Dakota,Green,Summer,3.2,Yes,Standard,Yes,Yes,40,PayPal,Annually
2321,2322,50,Male,Sandals,Footwear,31,Colorado,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly
1229,1230,34,Male,Jewelry,Accessories,52,Kansas,Maroon,Winter,3.6,No,Express,Yes,Yes,39,Bank Transfer,Annually
690,691,25,Male,Shorts,Clothing,68,Alaska,Red,Spring,4.8,Yes,Standard,Yes,Yes,45,Bank Transfer,Weekly
3226,3227,57,Female,Sneakers,Footwear,71,Minnesota,Beige,Spring,3.3,No,Next Day Air,No,No,38,Bank Transfer,Fortnightly
2587,2588,55,Male,Scarf,Accessories,29,Connecticut,Purple,Winter,3.7,No,Express,No,No,29,PayPal,Every 3 Months
1929,1930,59,Male,Jeans,Clothing,33,Hawaii,Brown,Fall,4.7,No,Standard,No,No,46,Venmo,Quarterly
2003,2004,68,Male,Sneakers,Footwear,72,Maine,Blue,Spring,3.1,No,Express,No,No,32,Cash,Quarterly
1780,1781,67,Male,Jewelry,Accessories,81,North Dakota,Gray,Summer,4.2,No,Next Day Air,No,No,49,Credit Card,Weekly
2886,2887,42,Female,Hat,Accessories,33,Utah,Blue,Spring,4.2,No,Free Shipping,No,No,29,PayPal,Weekly
3732,3733,36,Female,Shoes,Footwear,92,Indiana,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually
1058,1059,29,Male,Scarf,Accessories,33,New Mexico,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months
118,119,50,Male,Sweater,Clothing,45,Kentucky,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly
1024,1025,28,Male,T-shirt,Clothing,66,Pennsylvania,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly
2946,2947,38,Female,Pants,Clothing,77,Hawaii,Purple,Spring,2.8,No,Free Shipping,No,No,29,Bank Transfer,Quarterly
281,282,38,Male,Belt,Accessories,61,Oklahoma,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
2284,2285,32,Male,Blouse,Clothing,63,Iowa,Black,Fall,4.1,No,Express,No,No,20,Venmo,Annually
1316,1317,28,Male,Belt,Accessories,32,Arkansas,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
3075,3076,54,Female,Shorts,Clothing,90,Utah,Beige,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months
968,969,57,Male,Shorts,Clothing,67,North Carolina,Gray,Summer,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly
1665,1666,40,Male,Jacket,Outerwear,41,New Mexico,Pink,Fall,3.4,No,Next Day Air,Yes,Yes,49,Venmo,Monthly
2270,2271,27,Male,Blouse,Clothing,72,Georgia,Purple,Spring,3.5,No,Express,No,No,7,Venmo,Weekly
3179,3180,57,Female,Shorts,Clothing,88,Idaho,Olive,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly
2251,2252,26,Male,Shoes,Footwear,94,Virginia,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly
619,620,19,Male,Backpack,Accessories,34,Nebraska,Charcoal,Summer,4.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Every 3 Months
1742,1743,51,Male,Sandals,Footwear,80,Kansas,White,Spring,4.3,No,Express,No,No,18,Venmo,Every 3 Months
3195,3196,68,Female,Sunglasses,Accessories,58,Missouri,Red,Spring,4.9,No,Next Day Air,No,No,36,Credit Card,Quarterly
155,156,63,Male,Socks,Clothing,77,Maine,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly
1847,1848,46,Male,Sandals,Footwear,100,Arizona,Cyan,Summer,4.4,No,Free Shipping,No,No,49,Credit Card,Weekly
3801,3802,26,Female,Blouse,Clothing,84,Kentucky,Peach,Spring,5.0,No,Store Pickup,No,No,36,PayPal,Fortnightly
1655,1656,37,Male,Sweater,Clothing,81,Arizona,Gold,Spring,3.2,No,Next Day Air,Yes,Yes,4,PayPal,Monthly
2398,2399,65,Male,Jacket,Outerwear,81,Florida,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
304,305,40,Male,Dress,Clothing,84,Oregon,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
3571,3572,70,Female,Skirt,Clothing,27,North Dakota,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3307,3308,18,Female,Scarf,Accessories,36,Pennsylvania,Green,Winter,4.0,No,Store Pickup,No,No,1,Cash,Monthly
2174,2175,42,Male,Backpack,Accessories,49,Colorado,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually
3895,3896,40,Female,Hoodie,Clothing,28,Virginia,Turquoise,Summer,4.2,No,2-Day Shipping,No,No,32,Venmo,Weekly
3253,3254,36,Female,Backpack,Accessories,60,Nebraska,Brown,Fall,3.2,No,2-Day Shipping,No,No,8,Venmo,Fortnightly
1307,1308,23,Male,Coat,Outerwear,32,Missouri,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually
2178,2179,21,Male,Jewelry,Accessories,98,Florida,Gold,Summer,4.7,No,Standard,No,No,32,Venmo,Annually
575,576,58,Male,Jeans,Clothing,86,Nebraska,Peach,Fall,4.8,Yes,Express,Yes,Yes,38,PayPal,Monthly
2533,2534,66,Male,Jewelry,Accessories,46,Pennsylvania,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly
3337,3338,23,Female,Jacket,Outerwear,23,Arizona,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly
3402,3403,22,Female,Hoodie,Clothing,61,Louisiana,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
1706,1707,37,Male,Sunglasses,Accessories,87,North Dakota,Brown,Spring,3.0,No,Standard,No,No,25,Venmo,Fortnightly
2905,2906,58,Female,Sunglasses,Accessories,53,New York,Black,Winter,4.8,No,Standard,No,No,14,Debit Card,Fortnightly
1299,1300,29,Male,Belt,Accessories,23,Louisiana,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly
132,133,30,Male,Backpack,Accessories,58,New Mexico,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly
2909,2910,27,Female,Backpack,Accessories,78,Louisiana,Indigo,Winter,3.0,No,Next Day Air,No,No,40,Credit Card,Every 3 Months
3473,3474,63,Female,Dress,Clothing,40,Kansas,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly
1988,1989,46,Male,Pants,Clothing,79,Virginia,Gold,Winter,3.9,No,Free Shipping,No,No,26,Bank Transfer,Weekly
843,844,65,Male,Hoodie,Clothing,80,Pennsylvania,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly
1801,1802,33,Male,Sweater,Clothing,57,New Jersey,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly
1628,1629,45,Male,Dress,Clothing,64,Massachusetts,Teal,Winter,3.1,No,Next Day Air,Yes,Yes,7,Cash,Monthly
2312,2313,19,Male,T-shirt,Clothing,30,Vermont,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
269,270,68,Male,Blouse,Clothing,44,Georgia,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
629,630,26,Male,Shoes,Footwear,90,Vermont,Beige,Spring,4.7,Yes,Standard,Yes,Yes,11,Debit Card,Annually
1730,1731,23,Male,Shirt,Clothing,22,Alabama,Silver,Fall,4.2,No,Free Shipping,No,No,26,Credit Card,Weekly
1033,1034,19,Male,Pants,Clothing,52,Montana,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly
2256,2257,31,Male,Blouse,Clothing,22,California,Turquoise,Fall,5.0,No,Standard,No,No,33,Credit Card,Quarterly
286,287,27,Male,Jewelry,Accessories,51,Nebraska,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
1326,1327,40,Male,Shoes,Footwear,50,Texas,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly
2861,2862,66,Female,Coat,Outerwear,54,Maryland,Teal,Fall,3.4,No,Free Shipping,No,No,27,Credit Card,Monthly
300,301,29,Male,Hat,Accessories,98,Iowa,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
3093,3094,29,Female,Socks,Clothing,63,Pennsylvania,Red,Summer,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months
3501,3502,53,Female,Shoes,Footwear,87,Nebraska,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly
1447,1448,23,Male,Hoodie,Clothing,57,New Mexico,Beige,Summer,3.0,No,Next Day Air,Yes,Yes,25,PayPal,Monthly
1472,1473,39,Male,Hat,Accessories,24,Indiana,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly
2751,2752,27,Female,Dress,Clothing,52,Minnesota,Indigo,Fall,3.1,No,Free Shipping,No,No,50,Venmo,Monthly
2407,2408,52,Male,Shorts,Clothing,38,Illinois,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly
1186,1187,63,Male,Jeans,Clothing,68,Indiana,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually
65,66,65,Male,Backpack,Accessories,36,New Jersey,Purple,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Venmo,Every 3 Months
2872,2873,63,Female,Jewelry,Accessories,48,Connecticut,Olive,Fall,2.6,No,Next Day Air,No,No,5,Cash,Annually
1880,1881,34,Male,Blouse,Clothing,33,New Jersey,Yellow,Fall,3.1,No,2-Day Shipping,No,No,8,Debit Card,Monthly
890,891,52,Male,Gloves,Accessories,51,New York,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
3004,3005,45,Female,Skirt,Clothing,79,Arizona,Lavender,Winter,3.7,No,Store Pickup,No,No,23,Venmo,Fortnightly
3382,3383,34,Female,Sweater,Clothing,35,Nebraska,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly
1766,1767,60,Male,Sweater,Clothing,54,Alaska,Cyan,Winter,4.3,No,2-Day Shipping,No,No,27,Cash,Bi-Weekly
3579,3580,34,Female,Scarf,Accessories,66,Arizona,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
2813,2814,45,Female,Shirt,Clothing,50,Vermont,Maroon,Summer,3.3,No,2-Day Shipping,No,No,39,Debit Card,Quarterly
230,231,66,Male,Scarf,Accessories,88,Utah,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually
503,504,55,Male,Shoes,Footwear,24,West Virginia,Lavender,Summer,3.2,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Quarterly
2037,2038,39,Male,Belt,Accessories,87,Illinois,Green,Summer,4.3,No,Express,No,No,7,Venmo,Bi-Weekly
2683,2684,68,Female,Backpack,Accessories,30,Montana,Indigo,Summer,4.2,No,Next Day Air,No,No,21,Cash,Fortnightly
380,381,39,Male,Backpack,Accessories,69,New Hampshire,Beige,Fall,3.0,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Weekly
3103,3104,27,Female,Shirt,Clothing,37,Illinois,Peach,Winter,3.0,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
1525,1526,29,Male,Belt,Accessories,31,Oregon,Indigo,Winter,4.6,No,2-Day Shipping,Yes,Yes,22,Cash,Fortnightly
3231,3232,62,Female,Shoes,Footwear,97,Nevada,Maroon,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually
3854,3855,57,Female,T-shirt,Clothing,20,Florida,Black,Spring,4.2,No,Free Shipping,No,No,4,Venmo,Annually
1004,1005,33,Male,Backpack,Accessories,79,Tennessee,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Annually
836,837,23,Male,Gloves,Accessories,90,West Virginia,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly
2318,2319,69,Male,Hoodie,Clothing,28,Wyoming,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
374,375,69,Male,Jewelry,Accessories,78,Ohio,Purple,Spring,5.0,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Monthly
2561,2562,32,Male,Hoodie,Clothing,20,New York,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Debit Card,Quarterly
2732,2733,21,Female,Socks,Clothing,75,Delaware,Orange,Winter,4.2,No,Store Pickup,No,No,27,Debit Card,Every 3 Months
2868,2869,45,Female,Backpack,Accessories,49,Colorado,Black,Winter,2.6,No,Next Day Air,No,No,42,PayPal,Every 3 Months
939,940,25,Male,T-shirt,Clothing,89,New York,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Monthly
1321,1322,59,Male,T-shirt,Clothing,84,Missouri,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
2462,2463,68,Male,Pants,Clothing,99,Missouri,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
2679,2680,53,Female,Shorts,Clothing,68,Montana,Yellow,Spring,3.8,No,Express,No,No,7,Debit Card,Quarterly
751,752,65,Male,Gloves,Accessories,72,Ohio,Indigo,Fall,4.8,Yes,Free Shipping,Yes,Yes,1,Credit Card,Monthly
99,100,26,Male,Hoodie,Clothing,40,Missouri,Indigo,Summer,3.7,Yes,Express,Yes,Yes,33,Debit Card,Quarterly
1543,1544,56,Male,Jeans,Clothing,89,Wisconsin,Indigo,Fall,4.0,No,Standard,Yes,Yes,24,Venmo,Annually
2638,2639,22,Male,Shirt,Clothing,34,Hawaii,Black,Spring,4.2,No,Store Pickup,No,No,35,Credit Card,Annually
866,867,67,Male,Sunglasses,Accessories,69,New Mexico,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly
1760,1761,20,Male,Skirt,Clothing,44,Minnesota,Peach,Spring,3.5,No,Standard,No,No,39,PayPal,Weekly
910,911,49,Male,Hoodie,Clothing,25,South Carolina,Pink,Spring,3.4,Yes,Express,Yes,Yes,22,Credit Card,Monthly
3232,3233,45,Female,T-shirt,Clothing,34,Massachusetts,White,Spring,4.0,No,Next Day Air,No,No,19,Bank Transfer,Monthly
1575,1576,52,Male,Shirt,Clothing,28,California,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,28,Cash,Fortnightly
529,530,32,Male,Shorts,Clothing,84,California,Orange,Fall,3.7,Yes,Standard,Yes,Yes,6,Credit Card,Monthly
1260,1261,63,Male,Shirt,Clothing,93,Virginia,Green,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly
2002,2003,31,Male,Shirt,Clothing,65,New York,Red,Summer,2.7,No,Express,No,No,19,PayPal,Every 3 Months
2387,2388,36,Male,Hat,Accessories,95,Tennessee,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly
636,637,41,Male,Handbag,Accessories,30,Wisconsin,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months
1269,1270,43,Male,Jewelry,Accessories,53,Vermont,Lavender,Spring,3.0,No,Standard,Yes,Yes,47,PayPal,Quarterly
185,186,46,Male,T-shirt,Clothing,32,Wisconsin,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly
3260,3261,39,Female,Scarf,Accessories,36,Wisconsin,Violet,Summer,4.5,No,2-Day Shipping,No,No,7,Credit Card,Annually
1999,2000,39,Male,Socks,Clothing,89,Tennessee,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26,Debit Card,Monthly
3166,3167,19,Female,Shirt,Clothing,80,Georgia,Gold,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
1797,1798,62,Male,Belt,Accessories,35,Oregon,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26,Venmo,Weekly
931,932,24,Male,Coat,Outerwear,36,Nebraska,Silver,Winter,4.1,Yes,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
1441,1442,34,Male,Pants,Clothing,25,Nebraska,Turquoise,Summer,3.4,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
2741,2742,68,Female,Dress,Clothing,81,Maine,Yellow,Fall,4.9,No,2-Day Shipping,No,No,41,Venmo,Monthly
